ID1,Affinal_ID,Affinal_r
6002213,6002866,"[0.25,0.5)  "
6002214,6002216,"[0.25,0.5)  "
6002214,6002217,"[0.25,0.5)  "
6002218,6002005,"[0.25,0.5)  "
6002218,6002008,"[0.25,0.5)  "
6002218,6002101,"[0.25,0.5)  "
6002218,6002102,"[0.25,0.5)  "
6002218,6002221,"[0.25,0.5)  "
6002218,6002222,"[0.25,0.5)  "
6002218,6002360,"[0.25,0.5)  "
6002218,6002439,"[0.25,0.5)  "
6002218,6002440,"[0.25,0.5)  "
6002219,6002005,"[0.25,0.5)  "
6002219,6002008,"[0.25,0.5)  "
6002219,6002099,"[0.25,0.5)  "
6002219,6002359,"[0.25,0.5)  "
6002219,6002439,"[0.25,0.5)  "
6002219,6002440,"[0.25,0.5)  "
6002219,6002870,"[0.25,0.5)  "
6002219,6002871,"[0.25,0.5)  "
6002225,6002875,"[0.25,0.5)  "
6002225,6002876,"[0.25,0.5)  "
6002229,6002211,"[0.25,0.5)  "
6002229,6002212,"[0.25,0.5)  "
6002229,6002234,"[0.25,0.5)  "
6002229,6002235,"[0.25,0.5)  "
6002229,6002408,"[0.25,0.5)  "
6002230,6002210,"[0.25,0.5)  "
6002230,6002233,"[0.25,0.5)  "
6002230,6002253,"[0.25,0.5)  "
6002230,6002410,"[0.25,0.5)  "
6002230,6002863,"[0.25,0.5)  "
6002230,6002864,"[0.25,0.5)  "
6002230,6002901,"[0.25,0.5)  "
6002230,6002902,"[0.25,0.5)  "
6002241,6002360,"[0.25,0.5)  "
6002243,6002355,"[0.25,0.5)  "
6002243,6002358,"[0.25,0.5)  "
6002243,6002441,"[0.25,0.5)  "
6002243,6002890,"[0.25,0.5)  "
6002243,6002891,"[0.25,0.5)  "
6002243,6002892,"[0.25,0.5)  "
6002243,6002893,"[0.25,0.5)  "
6002245,6002051,"[0.25,0.5)  "
6002245,6002083,"[0.25,0.5)  "
6002245,6002249,"[0.25,0.5)  "
6002245,6002250,"[0.25,0.5)  "
6002252,6002255,"[0.25,0.5)  "
6002252,6002256,"[0.25,0.5)  "
6002257,6002024,"[0.25,0.5)  "
6002257,6002025,"[0.25,0.5)  "
6002257,6002061,"[0.25,0.5)  "
6002257,6002063,"[0.25,0.5)  "
6002262,6002488,"[0.25,0.5)  "
6002266,6002001,"[0.25,0.5)  "
6002266,6002270,"[0.25,0.5)  "
6002266,6002271,"[0.25,0.5)  "
6002266,6002389,"[0.25,0.5)  "
6002266,6002475,"[0.25,0.5)  "
6002266,6002552,"[0.25,0.5)  "
6002266,6002553,"[0.25,0.5)  "
6002266,6002554,"[0.25,0.5)  "
6002268,6002388,"[0.25,0.5)  "
6002268,6002473,"[0.25,0.5)  "
6002268,6002552,"[0.25,0.5)  "
6002268,6002553,"[0.25,0.5)  "
6002268,6002554,"[0.25,0.5)  "
6002268,6002700,"[0.25,0.5)  "
6002268,6002701,"[0.25,0.5)  "
6002268,6002914,"[0.25,0.5)  "
6002268,6002915,"[0.25,0.5)  "
6002272,6002109,"[0.25,0.5)  "
6002272,6002181,"[0.25,0.5)  "
6002272,6002182,"[0.25,0.5)  "
6002272,6002275,"[0.25,0.5)  "
6002272,6002276,"[0.25,0.5)  "
6002272,6002285,"[0.25,0.5)  "
6002272,6002286,"[0.25,0.5)  "
6002272,6002342,"[0.25,0.5)  "
6002272,6002369,"[0.25,0.5)  "
6002272,6002438,"[0.25,0.5)  "
6002272,6002504,"[0.25,0.5)  "
6002273,6002108,"[0.25,0.5)  "
6002273,6002181,"[0.25,0.5)  "
6002273,6002182,"[0.25,0.5)  "
6002273,6002282,"[0.25,0.5)  "
6002273,6002283,"[0.25,0.5)  "
6002273,6002342,"[0.25,0.5)  "
6002273,6002369,"[0.25,0.5)  "
6002273,6002504,"[0.25,0.5)  "
6002273,6002785,"[0.25,0.5)  "
6002273,6002786,"[0.25,0.5)  "
6002277,6002018,"[0.25,0.5)  "
6002277,6002713,"[0.25,0.5)  "
6002277,6002714,"[0.25,0.5)  "
6002278,6002019,"[0.25,0.5)  "
6002278,6002020,"[0.25,0.5)  "
6002278,6002021,"[0.25,0.5)  "
6002278,6002280,"[0.25,0.5)  "
6002278,6002281,"[0.25,0.5)  "
6002282,6002109,"[0.25,0.5)  "
6002282,6002180,"[0.25,0.5)  "
6002282,6002273,"[0.25,0.5)  "
6002282,6002341,"[0.25,0.5)  "
6002282,6002438,"[0.25,0.5)  "
6002282,6002503,"[0.25,0.5)  "
6002287,6002138,"[0.25,0.5)  "
6002287,6002804,"[0.25,0.5)  "
6002287,6002805,"[0.25,0.5)  "
6002287,6002806,"[0.25,0.5)  "
6002287,6002807,"[0.25,0.5)  "
6002295,6002177,"[0.25,0.5)  "
6002295,6002394,"[0.25,0.5)  "
6002295,6002395,"[0.25,0.5)  "
6002296,6002454,"[0.25,0.5)  "
6002296,6002460,"[0.25,0.5)  "
6002296,6002464,"[0.25,0.5)  "
6002301,6002306,"[0.25,0.5)  "
6002301,6002307,"[0.25,0.5)  "
6002303,6002936,"[0.25,0.5)  "
6002303,6002937,"[0.25,0.5)  "
6002303,6002938,"[0.25,0.5)  "
6002303,6002939,"[0.25,0.5)  "
6002308,6002168,"[0.25,0.5)  "
6002308,6002169,"[0.25,0.5)  "
6002308,6002349,"[0.25,0.5)  "
6002308,6002350,"[0.25,0.5)  "
6002308,6002353,"[0.25,0.5)  "
6002308,6002354,"[0.25,0.5)  "
6002308,6002969,"[0.25,0.5)  "
6002308,6002970,"[0.25,0.5)  "
6002313,6002255,"[0.25,0.5)  "
6002313,6002256,"[0.25,0.5)  "
6002313,6002479,"[0.25,0.5)  "
6002313,6002901,"[0.25,0.5)  "
6002313,6002902,"[0.25,0.5)  "
6002313,6002903,"[0.25,0.5)  "
6002313,6002904,"[0.25,0.5)  "
6002315,6002318,"[0.25,0.5)  "
6002315,6002319,"[0.25,0.5)  "
6002315,6002333,"[0.25,0.5)  "
6002315,6002334,"[0.25,0.5)  "
6002315,6002335,"[0.25,0.5)  "
6002315,6002338,"[0.25,0.5)  "
6002315,6002366,"[0.25,0.5)  "
6002315,6002367,"[0.25,0.5)  "
6002315,6002368,"[0.25,0.5)  "
6002315,6002510,"[0.25,0.5)  "
6002315,6002547,"[0.25,0.5)  "
6002316,6002332,"[0.25,0.5)  "
6002316,6002336,"[0.25,0.5)  "
6002316,6002366,"[0.25,0.5)  "
6002316,6002367,"[0.25,0.5)  "
6002316,6002368,"[0.25,0.5)  "
6002316,6002547,"[0.25,0.5)  "
6002316,6002946,"[0.25,0.5)  "
6002316,6002947,"[0.25,0.5)  "
6002320,6002173,"[0.25,0.5)  "
6002320,6002174,"[0.25,0.5)  "
6002320,6002323,"[0.25,0.5)  "
6002320,6002338,"[0.25,0.5)  "
6002320,6002532,"[0.25,0.5)  "
6002320,6002533,"[0.25,0.5)  "
6002321,6002173,"[0.25,0.5)  "
6002321,6002174,"[0.25,0.5)  "
6002321,6002337,"[0.25,0.5)  "
6002321,6002530,"[0.25,0.5)  "
6002321,6002951,"[0.25,0.5)  "
6002321,6002952,"[0.25,0.5)  "
6002336,6002316,"[0.25,0.5)  "
6002336,6002333,"[0.25,0.5)  "
6002336,6002334,"[0.25,0.5)  "
6002336,6002335,"[0.25,0.5)  "
6002336,6002364,"[0.25,0.5)  "
6002336,6002510,"[0.25,0.5)  "
6002336,6002546,"[0.25,0.5)  "
6002338,6002315,"[0.25,0.5)  "
6002338,6002320,"[0.25,0.5)  "
6002338,6002332,"[0.25,0.5)  "
6002338,6002530,"[0.25,0.5)  "
6002338,6002946,"[0.25,0.5)  "
6002338,6002947,"[0.25,0.5)  "
6002338,6002951,"[0.25,0.5)  "
6002338,6002952,"[0.25,0.5)  "
6002341,6002108,"[0.25,0.5)  "
6002341,6002181,"[0.25,0.5)  "
6002341,6002182,"[0.25,0.5)  "
6002341,6002275,"[0.25,0.5)  "
6002341,6002276,"[0.25,0.5)  "
6002341,6002282,"[0.25,0.5)  "
6002341,6002283,"[0.25,0.5)  "
6002341,6002344,"[0.25,0.5)  "
6002341,6002345,"[0.25,0.5)  "
6002341,6002371,"[0.25,0.5)  "
6002341,6002372,"[0.25,0.5)  "
6002341,6002504,"[0.25,0.5)  "
6002341,6002785,"[0.25,0.5)  "
6002341,6002786,"[0.25,0.5)  "
6002342,6002180,"[0.25,0.5)  "
6002342,6002272,"[0.25,0.5)  "
6002342,6002273,"[0.25,0.5)  "
6002342,6002371,"[0.25,0.5)  "
6002342,6002372,"[0.25,0.5)  "
6002342,6002503,"[0.25,0.5)  "
6002342,6002839,"[0.25,0.5)  "
6002346,6002168,"[0.25,0.5)  "
6002346,6002169,"[0.25,0.5)  "
6002346,6002310,"[0.25,0.5)  "
6002346,6002311,"[0.25,0.5)  "
6002346,6002353,"[0.25,0.5)  "
6002346,6002354,"[0.25,0.5)  "
6002346,6002969,"[0.25,0.5)  "
6002346,6002970,"[0.25,0.5)  "
6002347,6002168,"[0.25,0.5)  "
6002347,6002169,"[0.25,0.5)  "
6002347,6002310,"[0.25,0.5)  "
6002347,6002311,"[0.25,0.5)  "
6002347,6002349,"[0.25,0.5)  "
6002347,6002350,"[0.25,0.5)  "
6002347,6002353,"[0.25,0.5)  "
6002347,6002354,"[0.25,0.5)  "
6002351,6002168,"[0.25,0.5)  "
6002351,6002169,"[0.25,0.5)  "
6002351,6002310,"[0.25,0.5)  "
6002351,6002311,"[0.25,0.5)  "
6002351,6002349,"[0.25,0.5)  "
6002351,6002350,"[0.25,0.5)  "
6002351,6002969,"[0.25,0.5)  "
6002351,6002970,"[0.25,0.5)  "
6002355,6002243,"[0.25,0.5)  "
6002355,6002442,"[0.25,0.5)  "
6002355,6002443,"[0.25,0.5)  "
6002356,6002242,"[0.25,0.5)  "
6002356,6002441,"[0.25,0.5)  "
6002356,6002892,"[0.25,0.5)  "
6002356,6002893,"[0.25,0.5)  "
6002358,6002243,"[0.25,0.5)  "
6002358,6002362,"[0.25,0.5)  "
6002358,6002363,"[0.25,0.5)  "
6002360,6002218,"[0.25,0.5)  "
6002360,6002241,"[0.25,0.5)  "
6002360,6002870,"[0.25,0.5)  "
6002360,6002871,"[0.25,0.5)  "
6002360,6002890,"[0.25,0.5)  "
6002360,6002891,"[0.25,0.5)  "
6002364,6002318,"[0.25,0.5)  "
6002364,6002319,"[0.25,0.5)  "
6002364,6002332,"[0.25,0.5)  "
6002364,6002336,"[0.25,0.5)  "
6002364,6002547,"[0.25,0.5)  "
6002364,6002946,"[0.25,0.5)  "
6002364,6002947,"[0.25,0.5)  "
6002369,6002180,"[0.25,0.5)  "
6002369,6002272,"[0.25,0.5)  "
6002369,6002273,"[0.25,0.5)  "
6002369,6002344,"[0.25,0.5)  "
6002369,6002345,"[0.25,0.5)  "
6002369,6002503,"[0.25,0.5)  "
6002369,6002839,"[0.25,0.5)  "
6002377,6002983,"[0.25,0.5)  "
6002377,6002984,"[0.25,0.5)  "
6002378,6002380,"[0.25,0.5)  "
6002378,6002381,"[0.25,0.5)  "
6002378,6002382,"[0.25,0.5)  "
6002383,6002436,"[0.25,0.5)  "
6002388,6002001,"[0.25,0.5)  "
6002388,6002268,"[0.25,0.5)  "
6002388,6002390,"[0.25,0.5)  "
6002388,6002391,"[0.25,0.5)  "
6002388,6002475,"[0.25,0.5)  "
6002388,6002550,"[0.25,0.5)  "
6002392,6002176,"[0.25,0.5)  "
6002392,6002244,"[0.25,0.5)  "
6002392,6002836,"[0.25,0.5)  "
6002392,6002837,"[0.25,0.5)  "
6002396,6002236,"[0.25,0.5)  "
6002396,6002239,"[0.25,0.5)  "
6002396,6002240,"[0.25,0.5)  "
6002404,6002132,"[0.25,0.5)  "
6002404,6002133,"[0.25,0.5)  "
6002404,6002326,"[0.25,0.5)  "
6002404,6002327,"[0.25,0.5)  "
6002404,6002407,"[0.25,0.5)  "
6002405,6002131,"[0.25,0.5)  "
6002405,6002325,"[0.25,0.5)  "
6002405,6002800,"[0.25,0.5)  "
6002405,6002801,"[0.25,0.5)  "
6002409,6002031,"[0.25,0.5)  "
6002409,6002148,"[0.25,0.5)  "
6002409,6002149,"[0.25,0.5)  "
6002409,6002203,"[0.25,0.5)  "
6002409,6002204,"[0.25,0.5)  "
6002409,6002206,"[0.25,0.5)  "
6002409,6002813,"[0.25,0.5)  "
6002409,6002814,"[0.25,0.5)  "
6002411,6002094,"[0.25,0.5)  "
6002411,6002095,"[0.25,0.5)  "
6002411,6002414,"[0.25,0.5)  "
6002411,6002415,"[0.25,0.5)  "
6002411,6002418,"[0.25,0.5)  "
6002411,6002419,"[0.25,0.5)  "
6002411,6002420,"[0.25,0.5)  "
6002412,6002094,"[0.25,0.5)  "
6002412,6002095,"[0.25,0.5)  "
6002412,6002418,"[0.25,0.5)  "
6002412,6002419,"[0.25,0.5)  "
6002412,6002420,"[0.25,0.5)  "
6002412,6003004,"[0.25,0.5)  "
6002412,6003005,"[0.25,0.5)  "
6002416,6002094,"[0.25,0.5)  "
6002416,6002095,"[0.25,0.5)  "
6002416,6002414,"[0.25,0.5)  "
6002416,6002415,"[0.25,0.5)  "
6002416,6003004,"[0.25,0.5)  "
6002416,6003005,"[0.25,0.5)  "
6002432,6002423,"[0.25,0.5)  "
6002432,6002424,"[0.25,0.5)  "
6002432,6002425,"[0.25,0.5)  "
6002432,6002445,"[0.25,0.5)  "
6002432,6002446,"[0.25,0.5)  "
6002432,6002447,"[0.25,0.5)  "
6002435,6002985,"[0.25,0.5)  "
6002435,6002986,"[0.25,0.5)  "
6002437,6002005,"[0.25,0.5)  "
6002437,6002008,"[0.25,0.5)  "
6002437,6002099,"[0.25,0.5)  "
6002437,6002221,"[0.25,0.5)  "
6002437,6002222,"[0.25,0.5)  "
6002437,6002359,"[0.25,0.5)  "
6002437,6002870,"[0.25,0.5)  "
6002437,6002871,"[0.25,0.5)  "
6002441,6002243,"[0.25,0.5)  "
6002441,6002356,"[0.25,0.5)  "
6002453,6002299,"[0.25,0.5)  "
6002453,6002300,"[0.25,0.5)  "
6002453,6002460,"[0.25,0.5)  "
6002453,6002464,"[0.25,0.5)  "
6002455,6002263,"[0.25,0.5)  "
6002455,6002264,"[0.25,0.5)  "
6002455,6002486,"[0.25,0.5)  "
6002455,6002909,"[0.25,0.5)  "
6002460,6002206,"[0.25,0.5)  "
6002460,6002207,"[0.25,0.5)  "
6002460,6002208,"[0.25,0.5)  "
6002460,6002296,"[0.25,0.5)  "
6002460,6002379,"[0.25,0.5)  "
6002460,6002453,"[0.25,0.5)  "
6002460,6002930,"[0.25,0.5)  "
6002460,6002931,"[0.25,0.5)  "
6002462,6002299,"[0.25,0.5)  "
6002462,6002300,"[0.25,0.5)  "
6002462,6002454,"[0.25,0.5)  "
6002462,6002465,"[0.25,0.5)  "
6002462,6002466,"[0.25,0.5)  "
6002467,6002524,"[0.25,0.5)  "
6002467,6002532,"[0.25,0.5)  "
6002467,6002533,"[0.25,0.5)  "
6002467,6002557,"[0.25,0.5)  "
6002467,6002558,"[0.25,0.5)  "
6002467,6003049,"[0.25,0.5)  "
6002467,6003050,"[0.25,0.5)  "
6002468,6002470,"[0.25,0.5)  "
6002468,6002471,"[0.25,0.5)  "
6002468,6002472,"[0.25,0.5)  "
6002468,6002524,"[0.25,0.5)  "
6002468,6002532,"[0.25,0.5)  "
6002468,6002533,"[0.25,0.5)  "
6002468,6002557,"[0.25,0.5)  "
6002468,6002558,"[0.25,0.5)  "
6002473,6002003,"[0.25,0.5)  "
6002473,6002004,"[0.25,0.5)  "
6002473,6002268,"[0.25,0.5)  "
6002473,6002389,"[0.25,0.5)  "
6002473,6002477,"[0.25,0.5)  "
6002473,6002478,"[0.25,0.5)  "
6002473,6002550,"[0.25,0.5)  "
6002475,6002003,"[0.25,0.5)  "
6002475,6002004,"[0.25,0.5)  "
6002475,6002266,"[0.25,0.5)  "
6002475,6002388,"[0.25,0.5)  "
6002475,6002700,"[0.25,0.5)  "
6002475,6002701,"[0.25,0.5)  "
6002475,6003053,"[0.25,0.5)  "
6002475,6003054,"[0.25,0.5)  "
6002229,6002211,"[0.25,0.5)  "
6002229,6002212,"[0.25,0.5)  "
6002229,6002234,"[0.25,0.5)  "
6002229,6002235,"[0.25,0.5)  "
6002229,6002408,"[0.25,0.5)  "
6002481,6002057,"[0.25,0.5)  "
6002481,6002058,"[0.25,0.5)  "
6002481,6002375,"[0.25,0.5)  "
6002481,6002376,"[0.25,0.5)  "
6002481,6002485,"[0.25,0.5)  "
6002483,6002017,"[0.25,0.5)  "
6002483,6002057,"[0.25,0.5)  "
6002483,6002058,"[0.25,0.5)  "
6002483,6002153,"[0.25,0.5)  "
6002483,6002375,"[0.25,0.5)  "
6002483,6002376,"[0.25,0.5)  "
6002483,6002427,"[0.25,0.5)  "
6002483,6002489,"[0.25,0.5)  "
6002483,6002711,"[0.25,0.5)  "
6002483,6002712,"[0.25,0.5)  "
6002483,6003061,"[0.25,0.5)  "
6002483,6003062,"[0.25,0.5)  "
6002486,6002265,"[0.25,0.5)  "
6002486,6002455,"[0.25,0.5)  "
6002486,6002910,"[0.25,0.5)  "
6002486,6002911,"[0.25,0.5)  "
6002489,6002019,"[0.25,0.5)  "
6002489,6002020,"[0.25,0.5)  "
6002489,6002021,"[0.25,0.5)  "
6002489,6002056,"[0.25,0.5)  "
6002489,6002156,"[0.25,0.5)  "
6002489,6002158,"[0.25,0.5)  "
6002489,6002374,"[0.25,0.5)  "
6002489,6002428,"[0.25,0.5)  "
6002489,6002429,"[0.25,0.5)  "
6002489,6002483,"[0.25,0.5)  "
6002489,6002495,"[0.25,0.5)  "
6002489,6002496,"[0.25,0.5)  "
6002490,6002059,"[0.25,0.5)  "
6002490,6002122,"[0.25,0.5)  "
6002490,6002152,"[0.25,0.5)  "
6002490,6002189,"[0.25,0.5)  "
6002490,6002221,"[0.25,0.5)  "
6002490,6002222,"[0.25,0.5)  "
6002490,6002492,"[0.25,0.5)  "
6002490,6002494,"[0.25,0.5)  "
6002492,6002017,"[0.25,0.5)  "
6002492,6002150,"[0.25,0.5)  "
6002492,6002153,"[0.25,0.5)  "
6002492,6002220,"[0.25,0.5)  "
6002492,6002427,"[0.25,0.5)  "
6002492,6002482,"[0.25,0.5)  "
6002492,6002490,"[0.25,0.5)  "
6002492,6002711,"[0.25,0.5)  "
6002492,6002712,"[0.25,0.5)  "
6002492,6002817,"[0.25,0.5)  "
6002497,6003066,"[0.25,0.5)  "
6002497,6003067,"[0.25,0.5)  "
6002498,6002500,"[0.25,0.5)  "
6002498,6002501,"[0.25,0.5)  "
6002502,6002848,"[0.25,0.5)  "
6002502,6002849,"[0.25,0.5)  "
6002502,6002850,"[0.25,0.5)  "
6002502,6002851,"[0.25,0.5)  "
6002509,6002941,"[0.25,0.5)  "
6002509,6002946,"[0.25,0.5)  "
6002510,6002304,"[0.25,0.5)  "
6002510,6002315,"[0.25,0.5)  "
6002510,6002332,"[0.25,0.5)  "
6002510,6002336,"[0.25,0.5)  "
6002510,6002512,"[0.25,0.5)  "
6002513,6002511,"[0.25,0.5)  "
6002513,6002518,"[0.25,0.5)  "
6002513,6002519,"[0.25,0.5)  "
6002513,6002522,"[0.25,0.5)  "
6002516,6002520,"[0.25,0.5)  "
6002516,6003074,"[0.25,0.5)  "
6002516,6003075,"[0.25,0.5)  "
6002516,6003077,"[0.25,0.5)  "
6002516,6003078,"[0.25,0.5)  "
6002520,6002511,"[0.25,0.5)  "
6002520,6002515,"[0.25,0.5)  "
6002520,6002516,"[0.25,0.5)  "
6002520,6002524,"[0.25,0.5)  "
6002522,6002513,"[0.25,0.5)  "
6002522,6002526,"[0.25,0.5)  "
6002522,6003074,"[0.25,0.5)  "
6002522,6003075,"[0.25,0.5)  "
6002522,6003081,"[0.25,0.5)  "
6002522,6003082,"[0.25,0.5)  "
6002524,6002467,"[0.25,0.5)  "
6002524,6002468,"[0.25,0.5)  "
6002524,6002520,"[0.25,0.5)  "
6002524,6002521,"[0.25,0.5)  "
6002524,6002531,"[0.25,0.5)  "
6002524,6002555,"[0.25,0.5)  "
6002524,6003048,"[0.25,0.5)  "
6002530,6002171,"[0.25,0.5)  "
6002530,6002321,"[0.25,0.5)  "
6002530,6002338,"[0.25,0.5)  "
6002534,6002528,"[0.25,0.5)  "
6002534,6002538,"[0.25,0.5)  "
6002534,6002539,"[0.25,0.5)  "
6002536,6003088,"[0.25,0.5)  "
6002536,6003089,"[0.25,0.5)  "
6002536,6003091,"[0.25,0.5)  "
6002536,6003092,"[0.25,0.5)  "
6002540,6002197,"[0.25,0.5)  "
6002540,6002198,"[0.25,0.5)  "
6002540,6002199,"[0.25,0.5)  "
6002540,6002200,"[0.25,0.5)  "
6002540,6002544,"[0.25,0.5)  "
6002540,6002545,"[0.25,0.5)  "
6002540,6002853,"[0.25,0.5)  "
6002540,6002854,"[0.25,0.5)  "
6002542,6002193,"[0.25,0.5)  "
6002542,6002194,"[0.25,0.5)  "
6002542,6002196,"[0.25,0.5)  "
6002542,6002852,"[0.25,0.5)  "
6002542,6003095,"[0.25,0.5)  "
6002542,6003096,"[0.25,0.5)  "
6002546,6002318,"[0.25,0.5)  "
6002546,6002319,"[0.25,0.5)  "
6002546,6002332,"[0.25,0.5)  "
6002546,6002336,"[0.25,0.5)  "
6002546,6002366,"[0.25,0.5)  "
6002546,6002367,"[0.25,0.5)  "
6002546,6002368,"[0.25,0.5)  "
6002546,6002549,"[0.25,0.5)  "
6002546,6002946,"[0.25,0.5)  "
6002546,6002947,"[0.25,0.5)  "
6002547,6002315,"[0.25,0.5)  "
6002547,6002316,"[0.25,0.5)  "
6002547,6002364,"[0.25,0.5)  "
6002547,6002948,"[0.25,0.5)  "
6002550,6002270,"[0.25,0.5)  "
6002550,6002271,"[0.25,0.5)  "
6002550,6002388,"[0.25,0.5)  "
6002550,6002473,"[0.25,0.5)  "
6002550,6002700,"[0.25,0.5)  "
6002550,6002701,"[0.25,0.5)  "
6002550,6002914,"[0.25,0.5)  "
6002550,6002915,"[0.25,0.5)  "
6002555,6002470,"[0.25,0.5)  "
6002555,6002471,"[0.25,0.5)  "
6002555,6002472,"[0.25,0.5)  "
6002555,6002524,"[0.25,0.5)  "
6002555,6002532,"[0.25,0.5)  "
6002555,6002533,"[0.25,0.5)  "
6002555,6003049,"[0.25,0.5)  "
6002555,6003050,"[0.25,0.5)  "
6002001,6002473,"[0.5,1)     "
6002001,6002474,"[0.5,1)     "
6002001,6002476,"[0.5,1)     "
6002003,6002001,"[0.5,1)     "
6002003,6002002,"[0.5,1)     "
6002004,6002001,"[0.5,1)     "
6002004,6002002,"[0.5,1)     "
6002005,6002006,"[0.5,1)     "
6002005,6002007,"[0.5,1)     "
6002006,6002218,"[0.5,1)     "
6002006,6002009,"[0.5,1)     "
6002006,6002706,"[0.5,1)     "
6002006,6002220,"[0.5,1)     "
6002006,6002438,"[0.5,1)     "
6002007,6002009,"[0.5,1)     "
6002008,6002006,"[0.5,1)     "
6002008,6002009,"[0.5,1)     "
6002008,6002007,"[0.5,1)     "
6002010,6002005,"[0.5,1)     "
6002010,6002009,"[0.5,1)     "
6002011,6002005,"[0.5,1)     "
6002011,6002009,"[0.5,1)     "
6002012,6002005,"[0.5,1)     "
6002012,6002009,"[0.5,1)     "
6002014,6002033,"[0.5,1)     "
6002014,6002076,"[0.5,1)     "
6002014,6002034,"[0.5,1)     "
6002014,6002077,"[0.5,1)     "
6002015,6002013,"[0.5,1)     "
6002015,6002014,"[0.5,1)     "
6002016,6002013,"[0.5,1)     "
6002016,6002014,"[0.5,1)     "
6002017,6002154,"[0.5,1)     "
6002017,6002426,"[0.5,1)     "
6002017,6002481,"[0.5,1)     "
6002017,6002155,"[0.5,1)     "
6002017,6002491,"[0.5,1)     "
6002018,6002918,"[0.5,1)     "
6002019,6002017,"[0.5,1)     "
6002019,6002018,"[0.5,1)     "
6002020,6002017,"[0.5,1)     "
6002020,6002018,"[0.5,1)     "
6002021,6002017,"[0.5,1)     "
6002021,6002018,"[0.5,1)     "
6002022,6002059,"[0.5,1)     "
6002022,6002258,"[0.5,1)     "
6002024,6002022,"[0.5,1)     "
6002024,6002023,"[0.5,1)     "
6002025,6002022,"[0.5,1)     "
6002025,6002023,"[0.5,1)     "
6002027,6002792,"[0.5,1)     "
6002028,6002026,"[0.5,1)     "
6002028,6002027,"[0.5,1)     "
6002029,6002145,"[0.5,1)     "
6002029,6002723,"[0.5,1)     "
6002029,6002147,"[0.5,1)     "
6002029,6002202,"[0.5,1)     "
6002029,6002410,"[0.5,1)     "
6002030,6002224,"[0.5,1)     "
6002031,6002029,"[0.5,1)     "
6002031,6002030,"[0.5,1)     "
6002032,6002013,"[0.5,1)     "
6002032,6002033,"[0.5,1)     "
6002032,6002076,"[0.5,1)     "
6002032,6002077,"[0.5,1)     "
6002033,6002013,"[0.5,1)     "
6002033,6002076,"[0.5,1)     "
6002033,6002034,"[0.5,1)     "
6002035,6002032,"[0.5,1)     "
6002035,6002034,"[0.5,1)     "
6002036,6002032,"[0.5,1)     "
6002036,6002034,"[0.5,1)     "
6002037,6002032,"[0.5,1)     "
6002037,6002034,"[0.5,1)     "
6002038,6002733,"[0.5,1)     "
6002042,6002104,"[0.5,1)     "
6002042,6002114,"[0.5,1)     "
6002043,6002042,"[0.5,1)     "
6002043,6002733,"[0.5,1)     "
6002047,6002162,"[0.5,1)     "
6002047,6002163,"[0.5,1)     "
6002047,6002738,"[0.5,1)     "
6002048,6002047,"[0.5,1)     "
6002048,6002739,"[0.5,1)     "
6002050,6002081,"[0.5,1)     "
6002050,6002246,"[0.5,1)     "
6002052,6002140,"[0.5,1)     "
6002052,6002273,"[0.5,1)     "
6002052,6002812,"[0.5,1)     "
6002052,6002743,"[0.5,1)     "
6002054,6002052,"[0.5,1)     "
6002054,6002053,"[0.5,1)     "
6002056,6002373,"[0.5,1)     "
6002056,6002481,"[0.5,1)     "
6002056,6002482,"[0.5,1)     "
6002056,6002484,"[0.5,1)     "
6002057,6002055,"[0.5,1)     "
6002057,6002056,"[0.5,1)     "
6002058,6002055,"[0.5,1)     "
6002058,6002056,"[0.5,1)     "
6002059,6002121,"[0.5,1)     "
6002059,6002187,"[0.5,1)     "
6002059,6002188,"[0.5,1)     "
6002059,6002062,"[0.5,1)     "
6002059,6002064,"[0.5,1)     "
6002059,6002748,"[0.5,1)     "
6002060,6002023,"[0.5,1)     "
6002060,6002062,"[0.5,1)     "
6002060,6002064,"[0.5,1)     "
6002060,6002258,"[0.5,1)     "
6002061,6002059,"[0.5,1)     "
6002061,6002060,"[0.5,1)     "
6002061,6002064,"[0.5,1)     "
6002063,6002059,"[0.5,1)     "
6002063,6002060,"[0.5,1)     "
6002063,6002062,"[0.5,1)     "
6002065,6002061,"[0.5,1)     "
6002065,6002062,"[0.5,1)     "
6002066,6002061,"[0.5,1)     "
6002066,6002062,"[0.5,1)     "
6002067,6002063,"[0.5,1)     "
6002067,6002064,"[0.5,1)     "
6002068,6002760,"[0.5,1)     "
6002068,6002073,"[0.5,1)     "
6002069,6002068,"[0.5,1)     "
6002069,6002777,"[0.5,1)     "
6002070,6002069,"[0.5,1)     "
6002070,6002757,"[0.5,1)     "
6002070,6002760,"[0.5,1)     "
6002070,6002073,"[0.5,1)     "
6002071,6002068,"[0.5,1)     "
6002071,6002070,"[0.5,1)     "
6002071,6002073,"[0.5,1)     "
6002072,6002068,"[0.5,1)     "
6002072,6002070,"[0.5,1)     "
6002072,6002760,"[0.5,1)     "
6002074,6002071,"[0.5,1)     "
6002074,6002760,"[0.5,1)     "
6002075,6002072,"[0.5,1)     "
6002075,6002073,"[0.5,1)     "
6002077,6002013,"[0.5,1)     "
6002077,6002076,"[0.5,1)     "
6002077,6002034,"[0.5,1)     "
6002078,6002013,"[0.5,1)     "
